,number,values_0,values_1,datetime_start,datetime_complete,duration,params_checks,params_n_ratio,params_nskip,params_trees,params_w1,params_w2,system_attrs_nsga2:generation,system_attrs_nsga2:parents,state
7416,7416,0.2865794190640488,2.585200309753418,2021-06-19 20:10:57.942379,2021-06-19 20:11:00.536589,0 days 00:00:02.594210,20,0.7492482924832433,10,1,7,9,148,"[5379, 900]",COMPLETE
7417,7417,0.23176709491858347,2.6026430130004883,2021-06-19 20:11:00.540503,2021-06-19 20:11:03.151935,0 days 00:00:02.611432,20,0.7044121314824888,10,1,24,25,148,"[2063, 3195]",COMPLETE
7418,7418,0.28409246390756554,2.60060977935791,2021-06-19 20:11:03.156153,2021-06-19 20:11:05.766130,0 days 00:00:02.609977,20,0.775837870117549,10,1,1,9,148,"[6751, 4879]",COMPLETE
7419,7419,inf,inf,2021-06-19 20:11:05.770487,2021-06-19 20:11:06.137572,0 days 00:00:00.367085,20,0.41826560435629445,10,9,26,22,148,"[3256, 3256]",COMPLETE
7420,7420,0.23206117967105166,2.616950273513794,2021-06-19 20:11:06.176074,2021-06-19 20:11:08.816873,0 days 00:00:02.640799,20,0.8047024443354969,10,1,30,25,148,"[880, 2063]",COMPLETE
7421,7421,0.3103995955017838,3.676609754562378,2021-06-19 20:11:08.821193,2021-06-19 20:11:12.507954,0 days 00:00:03.686761,20,0.775837870117549,3,1,30,16,148,"[7029, 5852]",COMPLETE
7422,7422,0.2274903739793116,2.7364542484283447,2021-06-19 20:11:12.512061,2021-06-19 20:11:15.257156,0 days 00:00:02.745095,20,0.775837870117549,10,1,30,26,148,"[6854, 6854]",COMPLETE
7423,7423,0.24107637169631013,2.6105949878692627,2021-06-19 20:11:15.261187,2021-06-19 20:11:17.880670,0 days 00:00:02.619483,20,0.7044121314824888,10,1,30,20,148,"[4781, 4781]",COMPLETE
7424,7424,0.24773893679908343,2.7283124923706055,2021-06-19 20:11:17.884864,2021-06-19 20:11:20.622223,0 days 00:00:02.737359,20,0.7044121314824888,8,1,3,25,148,"[5379, 4236]",COMPLETE
7425,7425,0.2891271647598388,2.8125216960906982,2021-06-19 20:11:20.626378,2021-06-19 20:11:23.447994,0 days 00:00:02.821616,20,0.7712561221209442,10,9,26,1,148,"[3260, 411]",COMPLETE
7426,7426,0.296093090440977,3.363934278488159,2021-06-19 20:11:23.452077,2021-06-19 20:11:26.825303,0 days 00:00:03.373226,20,0.775837870117549,4,1,30,20,148,"[6763, 3760]",COMPLETE
7427,7427,0.25785021769191935,2.91563081741333,2021-06-19 20:11:26.829488,2021-06-19 20:11:29.754160,0 days 00:00:02.924672,20,0.7492482924832433,6,1,30,25,148,"[6763, 4331]",COMPLETE
7428,7428,0.23317050220929406,2.788846015930176,2021-06-19 20:11:29.758347,2021-06-19 20:11:32.556130,0 days 00:00:02.797783,20,0.8196801938916285,10,1,23,26,148,"[4331, 2078]",COMPLETE
7429,7429,0.34435977352492847,3.058666467666626,2021-06-19 20:11:32.560251,2021-06-19 20:11:35.628152,0 days 00:00:03.067901,10,0.7044121314824888,6,9,26,4,148,"[411, 411]",COMPLETE
7430,7430,0.22901187328406417,2.5345349311828613,2021-06-19 20:11:35.632587,2021-06-19 20:11:38.176514,0 days 00:00:02.543927,10,0.7044121314824888,10,1,30,26,148,"[5379, 1159]",COMPLETE
7431,7431,0.2319042951518974,2.7672290802001953,2021-06-19 20:11:38.180594,2021-06-19 20:11:40.956681,0 days 00:00:02.776087,20,0.7044121314824888,10,1,30,25,148,"[4943, 4781]",COMPLETE
7432,7432,0.23565040502173668,2.569521427154541,2021-06-19 20:11:40.960968,2021-06-19 20:11:43.539902,0 days 00:00:02.578934,40,0.8103399737058306,10,1,15,26,148,"[5379, 6751]",COMPLETE
7433,7433,0.230687827134804,2.5891075134277344,2021-06-19 20:11:43.543717,2021-06-19 20:11:46.141455,0 days 00:00:02.597738,20,0.775837870117549,10,1,30,26,148,"[5654, 5654]",COMPLETE
7434,7434,inf,inf,2021-06-19 20:11:46.145611,2021-06-19 20:11:46.397913,0 days 00:00:00.252302,20,0.4751227320520272,10,10,1,25,148,"[2063, 5852]",COMPLETE
7435,7435,0.2595815490142721,2.7602689266204834,2021-06-19 20:11:46.422458,2021-06-19 20:11:49.200919,0 days 00:00:02.778461,20,0.7044121314824888,10,1,24,17,148,"[900, 3195]",COMPLETE
7436,7436,0.29770530776760984,4.320314884185791,2021-06-19 20:11:49.205134,2021-06-19 20:11:53.534497,0 days 00:00:04.329363,30,0.775837870117549,2,1,30,25,148,"[4236, 6351]",COMPLETE
7437,7437,0.3016498909174079,2.733372449874878,2021-06-19 20:11:53.538679,2021-06-19 20:11:56.281350,0 days 00:00:02.742671,20,0.775837870117549,10,1,15,6,148,"[4236, 6351]",COMPLETE
7438,7438,0.31828529737794486,9.094638347625732,2021-06-19 20:11:56.285440,2021-06-19 20:12:05.389428,0 days 00:00:09.103988,20,0.7044121314824888,0,4,5,25,148,"[4781, 3100]",COMPLETE
7439,7439,0.23045578801167585,2.6211392879486084,2021-06-19 20:12:05.393693,2021-06-19 20:12:08.024589,0 days 00:00:02.630896,40,0.775837870117549,10,1,30,25,148,"[5145, 4419]",COMPLETE
7440,7440,0.24058802555105321,2.767838716506958,2021-06-19 20:12:08.028685,2021-06-19 20:12:10.805424,0 days 00:00:02.776739,20,0.775837870117549,10,1,9,26,148,"[6854, 880]",COMPLETE
7441,7441,0.23219302608342846,2.588453769683838,2021-06-19 20:12:10.809517,2021-06-19 20:12:13.406748,0 days 00:00:02.597231,10,0.7492482924832433,10,1,23,25,148,"[1028, 1028]",COMPLETE
7442,7442,0.23656071109066912,2.922093391418457,2021-06-19 20:12:13.410801,2021-06-19 20:12:16.342194,0 days 00:00:02.931393,50,0.9743063458273764,10,1,30,25,148,"[5853, 6968]",COMPLETE
7443,7443,0.23585512115650714,2.7471513748168945,2021-06-19 20:12:16.346464,2021-06-19 20:12:19.102854,0 days 00:00:02.756390,20,0.7044121314824888,10,1,30,22,148,"[6684, 900]",COMPLETE
7444,7444,0.22804596023654783,2.6569888591766357,2021-06-19 20:12:19.106554,2021-06-19 20:12:21.772282,0 days 00:00:02.665728,20,0.775837870117549,10,1,30,25,148,"[6592, 2991]",COMPLETE
7445,7445,0.227815857687519,2.6248435974121094,2021-06-19 20:12:21.776165,2021-06-19 20:12:24.409969,0 days 00:00:02.633804,60,0.775837870117549,10,1,30,26,148,"[1735, 5654]",COMPLETE
7446,7446,0.23274976575919262,2.7598490715026855,2021-06-19 20:12:24.414078,2021-06-19 20:12:27.182854,0 days 00:00:02.768776,20,0.7044121314824888,10,1,30,25,148,"[3082, 3260]",COMPLETE
7447,7447,0.2306624842308679,2.637110471725464,2021-06-19 20:12:27.186662,2021-06-19 20:12:29.832805,0 days 00:00:02.646143,30,0.7044121314824888,10,9,24,26,148,"[2209, 2963]",COMPLETE
7448,7448,0.22850328301899955,2.582723379135132,2021-06-19 20:12:29.837007,2021-06-19 20:12:32.429003,0 days 00:00:02.591996,20,0.775837870117549,10,1,30,24,148,"[6854, 900]",COMPLETE
7449,7449,0.23209038979765093,2.829665422439575,2021-06-19 20:12:32.433224,2021-06-19 20:12:35.271984,0 days 00:00:02.838760,20,0.8047024443354969,10,8,30,25,148,"[1244, 4943]",COMPLETE
7450,7450,0.23346367451226482,2.5815725326538086,2021-06-19 20:12:35.276240,2021-06-19 20:12:37.915653,0 days 00:00:02.639413,20,0.7889602607173313,10,1,24,25,149,"[3100, 900]",COMPLETE
7451,7451,0.2299526117533769,2.7885921001434326,2021-06-19 20:12:37.919690,2021-06-19 20:12:40.717263,0 days 00:00:02.797573,20,0.775837870117549,10,3,30,25,149,"[6968, 6968]",COMPLETE
7452,7452,0.2365460118815566,2.6004481315612793,2021-06-19 20:12:40.721330,2021-06-19 20:12:43.330850,0 days 00:00:02.609520,20,0.7044121314824888,10,1,30,25,149,"[7430, 5641]",COMPLETE
7453,7453,0.23669607603801057,2.6240475177764893,2021-06-19 20:12:43.334699,2021-06-19 20:12:45.967763,0 days 00:00:02.633064,40,0.6563330496009165,10,11,30,25,149,"[6763, 6763]",COMPLETE
7454,7454,inf,inf,2021-06-19 20:12:45.971952,2021-06-19 20:12:46.121528,0 days 00:00:00.149576,20,0.33720266266374554,6,1,30,26,149,"[900, 1389]",COMPLETE
7455,7455,inf,inf,2021-06-19 20:12:46.145800,2021-06-19 20:12:46.326289,0 days 00:00:00.180489,20,0.4267734885998522,10,12,24,26,149,"[1929, 900]",COMPLETE
7456,7456,0.28011362353751623,2.8618357181549072,2021-06-19 20:12:46.335216,2021-06-19 20:12:49.236656,0 days 00:00:02.901440,20,0.7044121314824888,10,8,24,12,149,"[1929, 900]",COMPLETE
7457,7457,inf,inf,2021-06-19 20:12:49.240725,2021-06-19 20:12:49.525930,0 days 00:00:00.285205,20,0.46456394017220304,10,1,30,30,149,"[5654, 2209]",COMPLETE
7458,7458,0.28357052685017436,2.586463451385498,2021-06-19 20:12:49.542655,2021-06-19 20:12:52.152290,0 days 00:00:02.609635,10,0.7044121314824888,10,1,5,11,149,"[3195, 849]",COMPLETE
7459,7459,0.22943916747900364,2.5420401096343994,2021-06-19 20:12:52.156435,2021-06-19 20:12:54.707405,0 days 00:00:02.550970,20,0.775837870117549,10,1,30,26,149,"[6351, 6351]",COMPLETE
7460,7460,0.23360986430871006,2.7846317291259766,2021-06-19 20:12:54.711625,2021-06-19 20:12:57.505522,0 days 00:00:02.793897,40,0.775837870117549,10,1,30,25,149,"[3760, 6751]",COMPLETE
7461,7461,0.2309108556833806,2.7063446044921875,2021-06-19 20:12:57.509614,2021-06-19 20:13:00.225195,0 days 00:00:02.715581,20,0.7044121314824888,9,7,29,26,149,"[3256, 2209]",COMPLETE
7462,7462,0.31145600176718025,5.6428399085998535,2021-06-19 20:13:00.229290,2021-06-19 20:13:05.881298,0 days 00:00:05.652008,40,0.7946113696407235,1,1,30,26,149,"[6751, 1389]",COMPLETE
7463,7463,0.2346965377604378,2.7908647060394287,2021-06-19 20:13:05.885406,2021-06-19 20:13:08.685346,0 days 00:00:02.799940,30,0.7355467457367653,10,9,30,23,149,"[6219, 2963]",COMPLETE
7464,7464,0.23241250613623846,2.597158670425415,2021-06-19 20:13:08.689542,2021-06-19 20:13:11.295698,0 days 00:00:02.606156,10,0.7492482924832433,10,1,30,26,149,"[6751, 1028]",COMPLETE
7465,7465,0.23507080963844515,2.5829620361328125,2021-06-19 20:13:11.299728,2021-06-19 20:13:13.891854,0 days 00:00:02.592126,20,0.7492482924832433,10,1,24,25,149,"[900, 6763]",COMPLETE
7466,7466,0.2796295009948815,2.7838730812072754,2021-06-19 20:13:13.895904,2021-06-19 20:13:16.688895,0 days 00:00:02.792991,20,0.775837870117549,10,1,30,7,149,"[7029, 1028]",COMPLETE
7467,7467,0.25492282643718484,2.819742202758789,2021-06-19 20:13:16.693089,2021-06-19 20:13:19.522269,0 days 00:00:02.829180,20,0.8047024443354969,7,1,30,26,149,"[5641, 7430]",COMPLETE
7468,7468,0.2312592603808571,2.753657817840576,2021-06-19 20:13:19.526012,2021-06-19 20:13:22.288466,0 days 00:00:02.762454,10,0.7492482924832433,10,1,24,25,149,"[900, 316]",COMPLETE
7469,7469,0.23411319796381133,2.5192677974700928,2021-06-19 20:13:22.292346,2021-06-19 20:13:24.820468,0 days 00:00:02.528122,10,0.7044121314824888,10,1,30,26,149,"[5379, 1028]",COMPLETE
7470,7470,0.23347859748427835,2.6503875255584717,2021-06-19 20:13:24.824637,2021-06-19 20:13:27.484138,0 days 00:00:02.659501,0,0.7492482924832433,10,1,30,25,149,"[6763, 4419]",COMPLETE
7471,7471,0.2707691874063046,3.292729616165161,2021-06-19 20:13:27.488025,2021-06-19 20:13:30.789709,0 days 00:00:03.301684,20,0.775837870117549,5,1,30,25,149,"[6763, 5145]",COMPLETE
7472,7472,0.23341073055861186,2.634972095489502,2021-06-19 20:13:30.793779,2021-06-19 20:13:33.437878,0 days 00:00:02.644099,10,0.7492482924832433,10,7,30,25,149,"[1389, 880]",COMPLETE
7473,7473,0.23874421440849644,2.577949285507202,2021-06-19 20:13:33.442106,2021-06-19 20:13:36.029289,0 days 00:00:02.587183,20,0.7044121314824888,10,1,10,25,149,"[3260, 1929]",COMPLETE
7474,7474,0.3114774365402104,2.858189105987549,2021-06-19 20:13:36.033453,2021-06-19 20:13:38.900950,0 days 00:00:02.867497,30,0.8047024443354969,10,9,30,0,149,"[2963, 6219]",COMPLETE
7475,7475,0.28833608120365806,4.021345138549805,2021-06-19 20:13:38.904990,2021-06-19 20:13:42.935836,0 days 00:00:04.030846,70,0.775837870117549,3,13,30,25,149,"[6219, 5654]",COMPLETE
7476,7476,0.23849877980138534,2.601243019104004,2021-06-19 20:13:42.940090,2021-06-19 20:13:45.550448,0 days 00:00:02.610358,40,0.7044121314824888,10,4,30,23,149,"[5379, 6751]",COMPLETE
7477,7477,0.22780273527153574,2.7828781604766846,2021-06-19 20:13:45.554653,2021-06-19 20:13:48.346571,0 days 00:00:02.791918,80,0.775837870117549,10,1,30,25,149,"[1929, 3760]",COMPLETE
7478,7478,0.23229210692675284,2.564211845397949,2021-06-19 20:13:48.350681,2021-06-19 20:13:50.923619,0 days 00:00:02.572938,20,0.7492482924832433,10,1,23,26,149,"[2078, 2078]",COMPLETE
7479,7479,0.23263264431549965,2.5685646533966064,2021-06-19 20:13:50.927944,2021-06-19 20:13:53.506221,0 days 00:00:02.578277,30,0.6736180242221668,10,1,23,25,149,"[2991, 2991]",COMPLETE
7480,7480,0.23184817333573726,2.7337775230407715,2021-06-19 20:13:53.510380,2021-06-19 20:13:56.253521,0 days 00:00:02.743141,20,0.8047024443354969,10,1,23,25,149,"[3260, 5641]",COMPLETE
7481,7481,inf,inf,2021-06-19 20:13:56.257325,2021-06-19 20:13:56.748534,0 days 00:00:00.491209,20,0.5834194681401679,10,11,30,25,149,"[1735, 4943]",COMPLETE
7482,7482,inf,inf,2021-06-19 20:13:56.776288,2021-06-19 20:13:57.295452,0 days 00:00:00.519164,20,0.5665298153940914,10,9,30,25,149,"[5495, 1244]",COMPLETE
7483,7483,0.23292232745614103,2.6026430130004883,2021-06-19 20:13:57.305853,2021-06-19 20:13:59.925749,0 days 00:00:02.619896,20,0.7044121314824888,10,1,30,25,149,"[5495, 1159]",COMPLETE
7484,7484,0.2707813305022067,2.688230037689209,2021-06-19 20:13:59.929834,2021-06-19 20:14:02.627448,0 days 00:00:02.697614,40,0.775837870117549,10,1,23,12,149,"[4419, 5654]",COMPLETE
7485,7485,inf,inf,2021-06-19 20:14:02.631348,2021-06-19 20:14:02.783577,0 days 00:00:00.152229,20,0.3022550960180033,10,1,30,4,149,"[5145, 3566]",COMPLETE
7486,7486,0.275878241234136,3.2940399646759033,2021-06-19 20:14:02.800102,2021-06-19 20:14:06.119727,0 days 00:00:03.319625,10,0.7492482924832433,5,1,30,25,149,"[6592, 1028]",COMPLETE
7487,7487,0.23131508681843796,2.6783151626586914,2021-06-19 20:14:06.123854,2021-06-19 20:14:08.811207,0 days 00:00:02.687353,20,0.7492482924832433,10,11,30,25,149,"[4943, 880]",COMPLETE
7488,7488,0.23047571737185577,2.766031265258789,2021-06-19 20:14:08.815444,2021-06-19 20:14:11.590692,0 days 00:00:02.775248,10,0.775837870117549,10,1,30,26,149,"[7005, 5145]",COMPLETE
7489,7489,0.23379322419064405,2.7139780521392822,2021-06-19 20:14:11.594622,2021-06-19 20:14:14.317886,0 days 00:00:02.723264,20,0.775837870117549,10,5,19,25,149,"[6854, 3195]",COMPLETE
7490,7490,0.22857470334931346,2.61175799369812,2021-06-19 20:14:14.322161,2021-06-19 20:14:16.943093,0 days 00:00:02.620932,20,0.775837870117549,10,1,30,25,149,"[4236, 4879]",COMPLETE
7491,7491,0.2320090601225596,2.7884209156036377,2021-06-19 20:14:16.947260,2021-06-19 20:14:19.745223,0 days 00:00:02.797963,60,0.7044121314824888,10,1,26,25,149,"[4943, 4236]",COMPLETE
7492,7492,0.2348077147825849,2.5838775634765625,2021-06-19 20:14:19.749305,2021-06-19 20:14:22.342127,0 days 00:00:02.592822,40,0.7044121314824888,10,1,30,25,149,"[3195, 6968]",COMPLETE
7493,7493,0.2760102803504974,3.150395631790161,2021-06-19 20:14:22.346218,2021-06-19 20:14:25.505657,0 days 00:00:03.159439,10,0.775837870117549,5,1,28,26,149,"[2659, 6592]",COMPLETE
7494,7494,0.2300815746690423,2.772763252258301,2021-06-19 20:14:25.509861,2021-06-19 20:14:28.291679,0 days 00:00:02.781818,20,0.7044121314824888,10,1,30,25,149,"[1244, 2991]",COMPLETE
7495,7495,0.23185156310725105,2.565068483352661,2021-06-19 20:14:28.295578,2021-06-19 20:14:30.869543,0 days 00:00:02.573965,20,0.7044121314824888,10,1,30,24,149,"[1159, 1159]",COMPLETE
7496,7496,0.23131558324876597,2.731287956237793,2021-06-19 20:14:30.873780,2021-06-19 20:14:33.614064,0 days 00:00:02.740284,20,0.775837870117549,10,1,30,26,149,"[6592, 3566]",COMPLETE
7497,7497,0.23191254640275155,2.8395965099334717,2021-06-19 20:14:33.618214,2021-06-19 20:14:36.467179,0 days 00:00:02.848965,10,0.775837870117549,10,13,22,25,149,"[2991, 849]",COMPLETE
7498,7498,0.2596163628791835,3.025599956512451,2021-06-19 20:14:36.471761,2021-06-19 20:14:39.507619,0 days 00:00:03.035858,20,0.775837870117549,6,9,30,26,149,"[4879, 2963]",COMPLETE
7499,7499,0.23723097744293847,2.669419765472412,2021-06-19 20:14:39.512034,2021-06-19 20:14:42.191650,0 days 00:00:02.679616,20,0.7044121314824888,9,5,30,24,149,"[3566, 4781]",COMPLETE
7500,7500,0.24155003347216025,2.7437961101531982,2021-06-19 20:14:42.195807,2021-06-19 20:15:56.250157,0 days 00:01:14.054350,10,0.7044121314824888,10,1,1,25,150,"[2659, 411]",COMPLETE
7501,7501,0.23249526640991583,2.5797505378723145,2021-06-19 20:15:56.258984,2021-06-19 20:15:58.850541,0 days 00:00:02.591557,20,0.7044121314824888,10,1,30,23,150,"[849, 3195]",COMPLETE
7502,7502,0.23991095356852593,2.552351474761963,2021-06-19 20:15:58.854258,2021-06-19 20:16:01.415698,0 days 00:00:02.561440,10,0.603627004462215,10,1,27,21,150,"[1028, 316]",COMPLETE
7503,7503,0.23285103978261362,2.7954330444335938,2021-06-19 20:16:01.420014,2021-06-19 20:16:04.224753,0 days 00:00:02.804739,20,0.7492482924832433,10,1,30,26,150,"[1735, 2078]",COMPLETE
7504,7504,0.24709594758804584,2.538679599761963,2021-06-19 20:16:04.228470,2021-06-19 20:16:06.776152,0 days 00:00:02.547682,20,0.775837870117549,10,1,30,19,150,"[6751, 5852]",COMPLETE
7505,7505,0.23350612450490899,2.5557124614715576,2021-06-19 20:16:06.780396,2021-06-19 20:16:09.345231,0 days 00:00:02.564835,20,0.775837870117549,10,1,26,24,150,"[1159, 3566]",COMPLETE
7506,7506,0.24887917797726242,3.1086196899414062,2021-06-19 20:16:09.349426,2021-06-19 20:16:12.467222,0 days 00:00:03.117796,20,0.9064216159366292,7,1,30,25,150,"[2991, 3760]",COMPLETE
7507,7507,0.2308111507393567,2.6154346466064453,2021-06-19 20:16:12.471501,2021-06-19 20:16:15.095713,0 days 00:00:02.624212,30,0.7044121314824888,10,9,30,26,150,"[2963, 2963]",COMPLETE
7508,7508,0.2750539479919055,2.847095012664795,2021-06-19 20:16:15.099935,2021-06-19 20:16:17.956205,0 days 00:00:02.856270,20,0.8047024443354969,10,15,30,10,150,"[6219, 3566]",COMPLETE
7509,7509,0.22708019765504983,2.581824541091919,2021-06-19 20:16:17.960285,2021-06-19 20:16:20.551212,0 days 00:00:02.590927,20,0.775837870117549,10,1,30,25,150,"[3566, 5853]",COMPLETE
7510,7510,0.2500162151659069,2.8265199661254883,2021-06-19 20:16:20.555370,2021-06-19 20:16:23.391147,0 days 00:00:02.835777,20,0.775837870117549,7,1,27,25,150,"[1929, 5853]",COMPLETE
7511,7511,0.23170805893800878,2.76505708694458,2021-06-19 20:16:23.398798,2021-06-19 20:16:26.178529,0 days 00:00:02.779731,50,0.7492482924832433,10,1,24,26,150,"[900, 4943]",COMPLETE
7512,7512,0.2919725350664518,2.681920289993286,2021-06-19 20:16:26.182680,2021-06-19 20:16:28.873666,0 days 00:00:02.690986,40,0.7044121314824888,10,1,30,8,150,"[3760, 2963]",COMPLETE
7513,7513,0.22910992161716232,2.593071460723877,2021-06-19 20:16:28.877978,2021-06-19 20:16:31.480221,0 days 00:00:02.602243,20,0.775837870117549,10,1,30,26,150,"[1929, 3566]",COMPLETE
7514,7514,0.2617087431337907,2.7984707355499268,2021-06-19 20:16:31.484302,2021-06-19 20:16:34.292042,0 days 00:00:02.807740,20,0.7044121314824888,10,1,26,13,150,"[3256, 3195]",COMPLETE
7515,7515,0.22831363668922003,2.5836679935455322,2021-06-19 20:16:34.296101,2021-06-19 20:16:36.888949,0 days 00:00:02.592848,20,0.775837870117549,10,1,30,26,150,"[5654, 5852]",COMPLETE
7516,7516,0.31808015312154053,3.6382150650024414,2021-06-19 20:16:36.893163,2021-06-19 20:16:40.540908,0 days 00:00:03.647745,20,0.775837870117549,3,1,30,5,150,"[5853, 3100]",COMPLETE
7517,7517,0.2284327134974884,2.7722280025482178,2021-06-19 20:16:40.544972,2021-06-19 20:16:43.326073,0 days 00:00:02.781101,20,0.7044121314824888,10,1,30,25,150,"[3195, 3260]",COMPLETE
7518,7518,0.2649227036762819,2.945138692855835,2021-06-19 20:16:43.330167,2021-06-19 20:16:46.284561,0 days 00:00:02.954394,20,0.7044121314824888,6,1,30,25,150,"[4236, 4879]",COMPLETE
7519,7519,0.22714497621015478,2.559260845184326,2021-06-19 20:16:46.288742,2021-06-19 20:16:48.856994,0 days 00:00:02.568252,20,0.775837870117549,10,1,30,25,150,"[5853, 6968]",COMPLETE
7520,7520,0.24496012312927487,2.882150411605835,2021-06-19 20:16:48.861101,2021-06-19 20:16:51.752366,0 days 00:00:02.891265,20,0.775837870117549,8,1,12,25,150,"[6592, 1028]",COMPLETE
7521,7521,0.23573775529515745,2.570639133453369,2021-06-19 20:16:51.756509,2021-06-19 20:16:54.336091,0 days 00:00:02.579582,20,0.7044121314824888,10,1,30,26,150,"[900, 4781]",COMPLETE
7522,7522,0.23092999274434614,2.648468494415283,2021-06-19 20:16:54.340189,2021-06-19 20:16:56.997680,0 days 00:00:02.657491,20,0.7044121314824888,10,16,30,25,150,"[3260, 6219]",COMPLETE
7523,7523,0.27135501975899784,2.746058464050293,2021-06-19 20:16:57.001987,2021-06-19 20:16:59.757099,0 days 00:00:02.755112,30,0.7044121314824888,10,4,30,10,150,"[2963, 2963]",COMPLETE
7524,7524,0.26459032112975467,2.6066172122955322,2021-06-19 20:16:59.761352,2021-06-19 20:17:02.377258,0 days 00:00:02.615906,20,0.775837870117549,10,1,30,12,150,"[6968, 4419]",COMPLETE
7525,7525,0.22716631037666413,2.629025936126709,2021-06-19 20:17:02.381632,2021-06-19 20:17:05.020592,0 days 00:00:02.638960,40,0.775837870117549,10,1,30,25,150,"[3760, 6351]",COMPLETE
7526,7526,inf,inf,2021-06-19 20:17:05.024852,2021-06-19 20:17:05.174751,0 days 00:00:00.149899,20,0.35011310937919327,10,1,30,26,150,"[6854, 5495]",COMPLETE
7527,7527,0.23050925176290443,2.82070255279541,2021-06-19 20:17:05.187035,2021-06-19 20:17:08.047408,0 days 00:00:02.860373,10,0.603627004462215,10,10,24,25,150,"[6684, 316]",COMPLETE
7528,7528,0.23362516160884433,2.6081290245056152,2021-06-19 20:17:08.051710,2021-06-19 20:17:10.669209,0 days 00:00:02.617499,20,0.7044121314824888,10,7,29,26,150,"[6592, 3256]",COMPLETE
7529,7529,0.22903692562355696,2.6220314502716064,2021-06-19 20:17:10.673464,2021-06-19 20:17:13.304600,0 days 00:00:02.631136,20,0.8047024443354969,10,10,30,26,150,"[2063, 7005]",COMPLETE
